0000, 32070683, 0, 0, 0, 0, 0
0005, 32070693, 10, 0, 0, 10, 0
0010, 32070703, 20, 0, 0, 20, 0
0015, 32070713, 29, 0, 0, 29, 0
0020, 32070723, 39, 0, 0, 39, 0
0025, 32070734, 50, 0, 0, 50, 0
0030, 32070746, 63, 0, 0, 63, 0
0035, 32070761, 78, 0, 0, 78, 0
0040, 32070774, 91, 0, 0, 91, 0
0045, 32070786, 103, 0, 0, 103, 0
0050, 32070797, 113, 0, 0, 113, 0
0055, 32070807, 123, 0, 0, 123, 0
0100, 32070817, 133, 0, 0, 133, 0
0105, 32070827, 143, 0, 0, 143, 0
0110, 32070837, 153, 0, 0, 153, 0
0115, 32070847, 163, 0, 0, 163, 0
0120, 32070858, 174, 0, 0, 174, 0
0125, 32070870, 187, 0, 0, 187, 0
0130, 32070883, 200, 0, 0, 200, 0
0135, 32070896, 213, 0, 0, 213, 0
0140, 32070909, 226, 0, 0, 226, 0
0145, 32070919, 235, 0, 0, 235, 0
0150, 32070929, 246, 0, 0, 246, 0
0155, 32070939, 255, 0, 0, 255, 0
0200, 32070949, 265, 0, 0, 265, 0
0205, 32070958, 275, 0, 0, 275, 0
0210, 32070968, 285, 0, 0, 285, 0
0215, 32070979, 296, 0, 0, 296, 0
0220, 32070992, 308, 0, 0, 308, 0
0225, 32071005, 322, 0, 0, 322, 0
0230, 32071018, 334, 0, 0, 334, 0
0235, 32071030, 347, 0, 0, 347, 0
0240, 32071040, 357, 0, 0, 357, 0
0245, 32071050, 367, 0, 0, 367, 0
0250, 32071060, 377, 0, 0, 377, 0
0255, 32071070, 387, 0, 0, 387, 0
0300, 32071080, 397, 0, 0, 397, 0
0305, 32071090, 406, 0, 0, 406, 0
0310, 32071101, 418, 0, 0, 418, 0
0315, 32071114, 430, 0, 0, 430, 0
0320, 32071127, 443, 0, 0, 443, 0
0325, 32071139, 456, 0, 0, 456, 0
0330, 32071152, 468, 0, 0, 468, 0
0335, 32071162, 478, 0, 0, 478, 0
0340, 32071171, 488, 0, 0, 488, 0
0345, 32071181, 498, 0, 0, 498, 0
0350, 32071191, 508, 0, 0, 508, 0
0355, 32071201, 518, 0, 0, 518, 0
0400, 32071211, 528, 0, 0, 528, 0
0405, 32071223, 539, 0, 0, 539, 0
0410, 32071235, 552, 0, 0, 552, 0
0415, 32071248, 565, 0, 0, 565, 0
0420, 32071261, 578, 0, 0, 578, 0
0425, 32071273, 589, 0, 0, 589, 0
0430, 32071283, 599, 0, 0, 599, 0
0435, 32071293, 609, 0, 0, 609, 0
0440, 32071302, 619, 0, 0, 619, 0
0445, 32071312, 629, 0, 0, 629, 0
0450, 32071322, 639, 0, 0, 639, 0
0455, 32071332, 649, 0, 0, 649, 0
0500, 32071345, 661, 0, 0, 661, 0
0505, 32071357, 674, 0, 0, 674, 0
0510, 32071370, 687, 0, 0, 687, 0
0515, 32071383, 700, 0, 0, 700, 0
0520, 32071394, 710, 0, 0, 710, 0
0525, 32071403, 720, 0, 0, 720, 0
0530, 32071413, 730, 0, 0, 730, 0
0535, 32071423, 740, 0, 0, 740, 0
0540, 32071432, 750, 1, 0, 748, 0
0545, 32071439, 759, 3, 0, 756, 0
0550, 32071446, 770, 6, 0, 763, 0
0555, 32071454, 782, 11, 0, 770, 0
0600, 32071461, 795, 17, 0, 777, 0
0605, 32071466, 807, 25, 0, 782, 0
0610, 32071471, 821, 33, 0, 787, 0
0615, 32071473, 832, 42, 0, 790, 0
0620, 32071475, 845, 52, 0, 792, 0
0625, 32071476, 857, 63, 0, 793, 0
0630, 32071475, 866, 74, 1, 793, 0
0635, 32071474, 876, 84, 2, 793, 0
0640, 32071472, 885, 97, 5, 793, 0
0645, 32071469, 896, 110, 8, 793, 0
0650, 32071470, 910, 123, 8, 795, 0
0655, 32071602, 1055, 136, 8, 927, 0
0700, 32071635, 1103, 151, 9, 961, 0
0705, 32071631, 1116, 168, 13, 961, 0
0710, 32071624, 1128, 187, 20, 961, 0
0715, 32071616, 1139, 206, 28, 961, 0
0720, 32071605, 1150, 228, 39, 961, 0
0725, 32071591, 1158, 249, 53, 961, 0
0730, 32071580, 1166, 269, 64, 961, 0
0735, 32071567, 1174, 290, 77, 961, 0
0740, 32071554, 1185, 314, 90, 961, 0
0745, 32071537, 1196, 342, 107, 961, 0
0750, 32071517, 1206, 372, 127, 961, 0
0755, 32071494, 1217, 406, 150, 961, 0
0800, 32071467, 1226, 442, 177, 961, 0
0805, 32071437, 1234, 480, 207, 961, 0
0810, 32071408, 1243, 518, 236, 961, 0
0815, 32071379, 1252, 556, 265, 961, 0
0820, 32071347, 1260, 597, 297, 961, 0
0825, 32071312, 1268, 639, 332, 961, 0
0830, 32071278, 1276, 681, 366, 961, 0
0835, 32071244, 1286, 725, 400, 961, 0
0840, 32071210, 1296, 769, 434, 961, 0
0845, 32071185, 1314, 812, 459, 961, 0
0850, 32071167, 1338, 854, 477, 961, 0
0855, 32071146, 1358, 895, 498, 961, 0
0900, 32071123, 1378, 937, 521, 961, 0
0905, 32071100, 1397, 980, 544, 961, 0
0910, 32071075, 1419, 1027, 569, 961, 0
0915, 32071053, 1451, 1081, 591, 961, 0
0920, 32071025, 1486, 1143, 619, 961, 0
0925, 32070997, 1522, 1208, 647, 961, 0
0930, 32070954, 1549, 1277, 690, 961, 0
0935, 32070904, 1571, 1350, 740, 961, 0
0940, 32070853, 1596, 1425, 791, 961, 0
0945, 32070808, 1631, 1506, 836, 961, 0
0950, 32070765, 1661, 1579, 879, 961, 0
0955, 32070722, 1690, 1651, 922, 961, 0
1000, 32070664, 1709, 1727, 980, 961, 0
1005, 32070606, 1728, 1806, 1038, 961, 0
1010, 32070542, 1755, 1897, 1102, 961, 0
1015, 32070469, 1784, 1998, 1175, 961, 0
1020, 32070396, 1815, 2102, 1248, 961, 0
1025, 32070328, 1841, 2196, 1316, 961, 0
1030, 32070258, 1885, 2310, 1386, 961, 20
1035, 32070234, 1993, 2441, 1410, 961, 103
1040, 32070166, 2104, 2621, 1478, 961, 187
1045, 32070095, 2209, 2797, 1549, 961, 270
1050, 32070033, 2316, 2966, 1611, 961, 354
1055, 32069996, 2419, 3106, 1648, 961, 436
1100, 32069921, 2525, 3288, 1723, 961, 521
1105, 32069852, 2629, 3461, 1792, 961, 603
1110, 32069789, 2733, 3627, 1855, 961, 687
1115, 32069749, 2839, 3772, 1895, 961, 770
1120, 32069655, 2948, 3976, 1989, 961, 853
1125, 32069625, 3054, 4112, 2019, 961, 936
1130, 32069624, 3166, 4225, 2020, 961, 1020
1135, 32069616, 3273, 4339, 2028, 961, 1103
1140, 32069599, 3380, 4464, 2045, 961, 1187
1145, 32069561, 3485, 4607, 2083, 961, 1270
1150, 32069526, 3590, 4748, 2118, 961, 1353
1155, 32069483, 3698, 4897, 2161, 961, 1437
1200, 32069442, 3803, 5044, 2202, 961, 1520
1205, 32069419, 3912, 5176, 2225, 961, 1603
1210, 32069392, 4020, 5311, 2252, 961, 1686
1215, 32069358, 4129, 5453, 2286, 961, 1770
