0000, 32067262, 0, 0, 0, 0, 0
0005, 32067273, 10, 0, 0, 10, 0
0010, 32067283, 20, 0, 0, 20, 0
0015, 32067293, 30, 0, 0, 30, 0
0020, 32067303, 40, 0, 0, 40, 0
0025, 32067315, 53, 0, 0, 53, 0
0030, 32067328, 66, 0, 0, 66, 0
0035, 32067341, 79, 0, 0, 79, 0
0040, 32067354, 92, 0, 0, 92, 0
0045, 32067365, 102, 0, 0, 102, 0
0050, 32067375, 112, 0, 0, 112, 0
0055, 32067385, 122, 0, 0, 122, 0
0100, 32067395, 132, 0, 0, 132, 0
0105, 32067405, 142, 0, 0, 142, 0
0110, 32067415, 152, 0, 0, 152, 0
0115, 32067426, 164, 0, 0, 164, 0
0120, 32067439, 177, 0, 0, 177, 0
0125, 32067452, 190, 0, 0, 190, 0
0130, 32067466, 203, 0, 0, 203, 0
0135, 32067477, 215, 0, 0, 215, 0
0140, 32067487, 225, 0, 0, 225, 0
0145, 32067497, 235, 0, 0, 235, 0
0150, 32067507, 245, 0, 0, 245, 0
0155, 32067517, 255, 0, 0, 255, 0
0200, 32067527, 265, 0, 0, 265, 0
0205, 32067538, 275, 0, 0, 275, 0
0210, 32067550, 288, 0, 0, 288, 0
0215, 32067563, 301, 0, 0, 301, 0
0220, 32067576, 314, 0, 0, 314, 0
0225, 32067590, 327, 0, 0, 327, 0
0230, 32067600, 337, 0, 0, 337, 0
0235, 32067610, 347, 0, 0, 347, 0
0240, 32067620, 358, 0, 0, 358, 0
0245, 32067630, 367, 0, 0, 367, 0
0250, 32067640, 377, 0, 0, 377, 0
0255, 32067650, 387, 0, 0, 387, 0
0300, 32067661, 399, 0, 0, 399, 0
0305, 32067674, 412, 0, 0, 412, 0
0310, 32067687, 425, 0, 0, 425, 0
0315, 32067700, 438, 0, 0, 438, 0
0320, 32067712, 450, 0, 0, 450, 0
0325, 32067722, 460, 0, 0, 460, 0
0330, 32067732, 470, 0, 0, 470, 0
0335, 32067742, 480, 0, 0, 480, 0
0340, 32067753, 490, 0, 0, 490, 0
0345, 32067763, 500, 0, 0, 500, 0
0350, 32067773, 510, 0, 0, 510, 0
0355, 32067785, 523, 0, 0, 523, 0
0400, 32067798, 535, 0, 0, 535, 0
0405, 32067811, 548, 0, 0, 548, 0
0410, 32067824, 561, 0, 0, 561, 0
0415, 32067834, 572, 0, 0, 572, 0
0420, 32067844, 582, 0, 0, 582, 0
0425, 32067854, 592, 0, 0, 592, 0
0430, 32067865, 602, 0, 0, 602, 0
0435, 32067875, 612, 0, 0, 612, 0
0440, 32067885, 622, 0, 0, 622, 0
0445, 32067896, 634, 0, 0, 634, 0
0450, 32067910, 647, 0, 0, 647, 0
0455, 32067923, 660, 0, 0, 660, 0
0500, 32067936, 673, 0, 0, 673, 0
0505, 32067948, 686, 0, 0, 686, 0
0510, 32067959, 696, 0, 0, 696, 0
0515, 32067969, 706, 0, 0, 706, 0
0520, 32067979, 717, 0, 0, 717, 0
0525, 32067989, 727, 0, 0, 727, 0
0530, 32068000, 737, 0, 0, 737, 0
0535, 32068010, 748, 0, 0, 747, 0
0540, 32068022, 760, 0, 0, 759, 0
0545, 32068034, 773, 1, 0, 772, 0
0550, 32068045, 786, 3, 0, 783, 0
0555, 32068055, 798, 5, 0, 793, 0
0600, 32068063, 808, 7, 0, 800, 0
0605, 32068069, 817, 11, 0, 806, 0
0610, 32068073, 827, 15, 0, 811, 0
0615, 32068077, 836, 21, 0, 814, 0
0620, 32068080, 845, 26, 0, 818, 0
0625, 32068084, 853, 31, 0, 821, 0
0630, 32068087, 862, 37, 0, 824, 0
0635, 32068090, 873, 46, 0, 827, 0
0640, 32068092, 885, 55, 0, 829, 0
0645, 32068092, 896, 67, 0, 830, 0
0650, 32068088, 907, 82, 4, 830, 0
0655, 32068077, 916, 101, 15, 830, 0
