1230, 32060976, 2242, 2780, 1438, 0, 249
1235, 32060901, 2354, 2966, 1512, 0, 332
1240, 32060836, 2465, 3142, 1578, 900, 416
1245, 32060755, 2576, 3334, 1659, 900, 498
1250, 32060714, 2693, 3492, 1709, 910, 579
1255, 32060692, 2731, 3551, 1731, 910, 579
1300, 32060681, 2771, 3604, 1743, 910, 579
1305, 32060645, 2892, 3760, 1783, 915, 654
1310, 32060548, 3008, 3973, 1880, 915, 724
1315, 32060461, 3134, 4187, 1967, 915, 807
1320, 32060370, 3259, 4403, 2058, 915, 890
1325, 32060316, 3395, 4592, 2115, 918, 995
1330, 32060296, 3599, 4817, 2137, 919, 1162
1335, 32060239, 3757, 5031, 2196, 921, 1258
1340, 32060162, 3915, 5267, 2273, 921, 1342
1345, 32060078, 4069, 5504, 2357, 921, 1426
1350, 32060039, 4169, 5643, 2403, 928, 1486
1355, 32059991, 4226, 5747, 2458, 936, 1513
1400, 32059928, 4384, 5969, 2527, 942, 1646
1405, 32059910, 4582, 6186, 2547, 943, 1786
1410, 32059845, 4678, 6346, 2611, 943, 1853
1415, 32059801, 4854, 6567, 2660, 947, 1989
1420, 32059746, 4935, 6702, 2718, 951, 2029
1425, 32059688, 4962, 6788, 2776, 951, 2029
1430, 32059627, 5021, 6908, 2855, 969, 2061
1435, 32059592, 5192, 7113, 2895, 974, 2195
1440, 32059559, 5376, 7330, 2934, 980, 2331
1445, 32059545, 5591, 7559, 2949, 980, 2497
1450, 32059513, 5777, 7778, 2984, 984, 2635
1455, 32059458, 5805, 7860, 3039, 984, 2635
1500, 32059428, 5994, 8079, 3073, 987, 2782
1505, 32059393, 6103, 8223, 3125, 1005, 2853
1510, 32059335, 6145, 8324, 3184, 1005, 2870
1515, 32059330, 6364, 8548, 3191, 1007, 3036
1520, 32059276, 6524, 8761, 3245, 1008, 3156
1525, 32059264, 6735, 8985, 3257, 1008, 3323
1530, 32059251, 6951, 9214, 3271, 1008, 3491
1535, 32059199, 7120, 9434, 3324, 1010, 3622
1540, 32059196, 7337, 9655, 3334, 1017, 3791
1545, 32059308, 7548, 9753, 3334, 1129, 3957
1545,32059308,7548,9753,3334,1129,3957,
