20210606, 32071655, 7726, 5353, 1827, 4200, 428
20210607, 32070683, 10270, 11243, 0, 5328, 2097
20210608, 32067262, 14565, 17986, 6897, 3476, 10093
20210609, 32060874, 13456, 19844, 9955, 3567, 11577
